sipa,2013-01-30T16:08:19Z,ACK if pulltester & gitian are happy with this.\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-12896817,12896817,
gmaxwell,2013-02-05T01:42:38Z,Ahh.. without this non-default cflags break the build.  Where'd pulltester go?\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13110559,13110559,
sipa,2013-02-05T09:37:44Z,@TheBlueMatt can you force a pulltester run on this pullreq?\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13121496,13121496,
gavinandresen,2013-02-05T15:27:33Z,"ACK.\n\nAlthough I think leveldb/libleveldb.a should probably depend on FORCE, so if bug-fixes are made to leveldb source files we don't have to make clean to pick up the changes.\n",https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13134398,13134398,
luke-jr,2013-02-05T15:41:05Z,@gavinandresen That sounds like a good idea to me. Shall I add it to this pullreq?\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13135129,13135129,
luke-jr,2013-02-09T01:42:03Z,Amended to fix gitian spec to use standard CXXFLAGS for -frandom-seed\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13323983,13323983,
BitcoinPullTester,2013-02-09T19:47:08Z,"Automatic sanity-testing: PASSED, see http://jenkins.bluematt.me/pull-tester/2effd4162b45a8e99529797e403efc05bf341864 for binaries and test log.\n",https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13337162,13337162,
gavinandresen,2013-02-15T18:48:04Z,"Testing this... doesn't fix the problem, the -Qt build is non-deterministic.\n\nAlso, I don't like the extensive changes to the leveldb/Makefile, it will make merging upstream changes harder.\n\nI'm testing an alternative that cherry-picks some of the changes here, but doesn't touch anything in leveldb/  (passes CXXFLAGS in OPT; LDFLAGS is irrelevant, because we're building leveldb .a's).\n",https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13621585,13621585,
luke-jr,2013-02-16T01:14:44Z,"Closing, mostly superceded by #2311\n",https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13637533,13637533,
luke-jr,2013-02-19T05:25:16Z,Reopening with one remaining fix that wasn't in #2311 \n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-13757547,13757547,
BitcoinPullTester,2013-02-25T01:57:59Z,"Automatic sanity-testing: WARNING, see http://jenkins.bluematt.me/pull-tester/3a9c2d51e12fcf321daa78303e38c725b6477b66 for binaries and test log.\n\nThis pull decreases total test coverage, please add unit tests to test all new code and help us add test cases for existing code.\nCoverage report can be found at http://jenkins.bluematt.me/pull-tester/3a9c2d51e12fcf321daa78303e38c725b6477b66/bitcoin/",https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-14022448,14022448,
jgarzik,2013-04-09T00:04:22Z,ACK\n,https://github.com/bitcoin/bitcoin/pull/2243#issuecomment-16086780,16086780,
