gavinandresen,2013-04-02T17:57:51Z,"deleted pull-tester comment, I'm working on the pull-tester machine...\n",https://github.com/bitcoin/bitcoin/pull/2448#issuecomment-15791573,15791573,
laanwj,2013-04-03T03:30:47Z,FYI the two are equivalent so effectively this changes nothing;\n\n#define qApp QCoreApplication::instance()\n\nMerging it for consistency.\n,https://github.com/bitcoin/bitcoin/pull/2448#issuecomment-15815862,15815862,
