MarcoFalke,2017-06-03T14:32:58Z,Our translations are handled externally. Please join the translation team at https://www.transifex.com/bitcoin/bitcoin/language/pl/,https://github.com/bitcoin/bitcoin/pull/10518#issuecomment-305978599,305978599,
sipa,2017-06-03T18:15:11Z,"Closing. As @MarcoFalke said, don't edit translations directly; they'd get overwritten the next time we pull in changes from Transifex.",https://github.com/bitcoin/bitcoin/pull/10518#issuecomment-305992216,305992216,
