benma,2017-06-01T16:43:36Z,utACK b9b814a38ee768ec8a902544722b81c4b9866834,https://github.com/bitcoin/bitcoin/pull/10500#issuecomment-305551586,305551586,
MarcoFalke,2017-06-02T10:23:07Z,utACK b9b814a38ee768ec8a902544722b81c4b9866834,https://github.com/bitcoin/bitcoin/pull/10500#issuecomment-305749307,305749307,
sipa,2017-06-02T18:32:40Z,utACK b9b814a38ee768ec8a902544722b81c4b9866834,https://github.com/bitcoin/bitcoin/pull/10500#issuecomment-305874988,305874988,
benma,2017-06-01T16:43:24Z,"personal preference, just in case you agree: I'd use `const CWalletTX& pcoin = walletEntry.second;` instead.",https://github.com/bitcoin/bitcoin/pull/10500#discussion_r119667886,119667886,src/wallet/wallet.cpp
ryanofsky,2017-06-02T14:11:28Z,"> personal preference, just in case you agree: I'd use const CWalletTX& pcoin = walletEntry.second; instead.\n\nI'd be fine with this change, but I'm not so motivated to implement it myself, and kind of think it would sidetrack the pr which right now is very simple.",https://github.com/bitcoin/bitcoin/pull/10500#discussion_r119866031,119866031,src/wallet/wallet.cpp
benma,2017-06-02T14:17:01Z,"Yeah, no biggie ;) ",https://github.com/bitcoin/bitcoin/pull/10500#discussion_r119867789,119867789,src/wallet/wallet.cpp
