c9e5cf9688f7c2f67e368adf605bead75a1f2ade,2015-07-02T18:57:39Z,laanwj,"src/primitives/transaction.cpp,src/primitives/transaction.h,src/wallet/wallet.cpp,src/wallet/wallet.h"
c64ac71cf568d7ed137a3ee74c8673f210574d04,2015-07-07T16:18:14Z,laanwj,"src/test/data/bitcoin-util-test.json,src/test/data/txcreatesign.hex"
eb69554aa28f570b5884fe2d65c3819acfd5f016,2015-07-07T10:15:44Z,jonasschnelli,src/bitcoin-cli.cpp
de52ba4c239c0d5198dcbfc637de2c5a17e02def,2015-04-09T20:16:04Z,jonasschnelli,"src/init.cpp,src/test/test_bitcoin.cpp,src/wallet/wallet.cpp,src/wallet/wallet.h"
fa6a5b28fcaa612c6512c6028184df6b346fdad4,2015-05-08T09:39:52Z,jonasschnelli,"src/Makefile.am,src/bitcoind.cpp,src/init.cpp,src/init.h,src/qt/bitcoin.cpp,src/qt/signverifymessagedialog.cpp,src/qt/splashscreen.cpp,src/rpcmisc.cpp,src/rpcrawtransaction.cpp,src/test/accounting_tests.cpp,src/test/test_bitcoin.cpp,src/validationinterface.h,src/wallet/legacywallet.cpp,src/wallet/legacywallet.h,src/wallet/rpcdump.cpp,src/wallet/rpcwallet.cpp,src/wallet/wallet.cpp,src/wallet/wallet.h"
4c956eebd69967a63bd6857f64cc052cef64d106,2015-04-12T12:44:27Z,jonasschnelli,"src/rpcserver.cpp,src/rpcserver.h"
8bab0c341c043b48b88de435422ea8739dc45908,2015-06-01T14:59:37Z,jonasschnelli,"src/pubkey.h,src/test/bip32_tests.cpp"
251ff6d0a575602df95a08ada0a3636859798aeb,2012-05-27T17:07:34Z,sipa,"src/logdb.cpp,src/logdb.h"
03c52a2da9440e48ac3cad7a7b1daf7728f3c61a,2015-04-12T14:04:21Z,jonasschnelli,"src/logdb.cpp,src/logdb.h"
6fec1c990651c0ad022f957b932bb94b9dd5bcc7,2015-05-08T11:41:53Z,jonasschnelli,"configure.ac,src/Makefile.am,src/Makefile.test.include,src/bitcoind.cpp,src/corewallet/corewallet.cpp,src/corewallet/corewallet.h,src/corewallet/corewallet_basics.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_db.h,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/crypter.cpp,src/corewallet/crypter.h,src/corewallet/logdb.cpp,src/corewallet/logdb.h,src/corewallet/test/logdb_tests.cpp,src/wallet/crypter.cpp,src/wallet/logdb.cpp,src/wallet/logdb.h"
f42e8e79f2f3000013836209bc4f02516f676f6d,2015-04-13T13:00:47Z,jonasschnelli,"src/corewallet/corewallet.cpp,src/corewallet/corewallet.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/logdb.cpp"
288ca00817b4c7f922615ac239a3aaea3e593138,2015-04-13T16:50:36Z,jonasschnelli,"src/Makefile.am,src/corewallet/corewallet_basics.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/crypter.h,src/corewallet/derivingkeystore.cpp,src/corewallet/derivingkeystore.h"
0b8ef46baa555a6bf6d6366b1da61a7ba7e39042,2015-05-04T18:39:58Z,jonasschnelli,"src/corewallet/corewallet.cpp,src/corewallet/corewallet.h,src/corewallet/corewallet_rpc.cpp"
02364e20b982dae72c2d52bcb8c11325342937e5,2015-05-04T12:30:02Z,jonasschnelli,"src/bitcoin-cli.cpp,src/corewallet/corewallet_rpc.cpp,src/rpcprotocol.cpp,src/rpcprotocol.h"
4f804b038ea0b98904f03300f5ea93d2e0ac9ac3,2015-05-29T20:16:46Z,jonasschnelli,"src/corewallet/corewallet.cpp,src/corewallet/corewallet.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h"
66689118034eb8a3f7e8f2018afffb4600546ed4,2015-06-16T17:00:50Z,jonasschnelli,"src/bitcoin-cli.cpp,src/corewallet/corewallet.cpp,src/corewallet/corewallet_rpc.cpp"
f29c400eed6d77df835a08d63a15faa6943f04a2,2015-06-17T18:41:56Z,jonasschnelli,"src/Makefile.am,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_db.h,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/crypter.cpp,src/corewallet/crypter.h,src/corewallet/hdkeystore.cpp,src/corewallet/hdkeystore.h"
a43c52031ceaaf735bec4d6513ac451906f34a4c,2015-06-21T19:44:12Z,jonasschnelli,"src/corewallet/corewallet.cpp,src/corewallet/corewallet.h"
b7ff3f90f668d3315655517998af8b5ce030787d,2015-06-26T09:07:03Z,jonasschnelli,"src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h"
6a5952114c96dc63f69768097cc6fd68b7ca991c,2015-06-26T13:08:20Z,jonasschnelli,"src/Makefile.am,src/corewallet/corewallet.cpp,src/corewallet/corewallet_basics.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_db.h,src/corewallet/corewallet_ismine.cpp,src/corewallet/corewallet_ismine.h,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/corewallet_wtx.cpp,src/corewallet/corewallet_wtx.h"
433e58d97ac44d6d4c298e175aa006c77598a0f6,2015-06-30T19:44:20Z,jonasschnelli,"src/corewallet/coreinterface.cpp,src/corewallet/coreinterface.h,src/corewallet/corewallet.cpp,src/corewallet/corewallet_basics.h,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/hdkeystore.cpp"
f21c70f3061c9fb0722f52aa694f704d976ef711,2015-07-06T09:02:22Z,jonasschnelli,"src/corewallet/corewallet.cpp,src/corewallet/corewallet.h,src/corewallet/corewallet_basics.h,src/corewallet/corewallet_db.cpp,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h,src/corewallet/corewallet_wtx.cpp,src/corewallet/corewallet_wtx.h"
b951a040f622e60e21d9eee7067819314a360348,2015-07-07T10:11:54Z,jonasschnelli,src/corewallet/corewallet_rpc.cpp
dfec9c42da33c5591d2216d6d33628542e64b85e,2015-07-08T14:44:05Z,jonasschnelli,"src/corewallet/hdkeystore.cpp,src/corewallet/hdkeystore.h"
50a8c57652777d26a15a79e7e000ac4b573f6006,2015-07-08T14:45:22Z,jonasschnelli,"src/corewallet/corewallet_basics.h,src/corewallet/corewallet_rpc.cpp,src/corewallet/corewallet_wallet.cpp,src/corewallet/corewallet_wallet.h"
