DrahtBot,2020-08-10 02:15:56,"<!--e57a25ab6845829454e8d69fc972939a-->\n\nThe following sections might be updated with supplementary metadata relevant to reviewers and maintainers.\n\n<!--174a7506f384e20aa4161008e828411d-->\n### Conflicts\nReviewers, this pull request conflicts with the following ones:\n\n* #19716 (build: Qt 5.15.x by fanquake)\n* #18750 (build: optionally skip external warnings by vasild)\n\nIf you consider th",https://github.com/bitcoin/bitcoin/pull/19689#issuecomment-671135909,671135909,
laanwj,2020-08-10 12:40:59,Concept and light code review ACK (I'll leave reviewing the build system changes in detail to someone else),https://github.com/bitcoin/bitcoin/pull/19689#issuecomment-671330309,671330309,
DrahtBot,2020-08-22 00:45:00,<!--a722867cd34abeea1fadc8d60700f111-->\n### Gitian builds\n\n| File | commit e9b30126545d6ddd8772363e4079d1e4908ad117<br>(master) | commit f5438712c42851771e81ba87655e147844a2867d<br>(master and this pull) |\n|--|--|--|\n| bitcoin-core-linux-0.21-res.yml | [`cea1ba265603d02f...`](https://drahtbot.space/gitian/bitcoin/bitcoin/e9b30126545d6ddd8772363e4079d1e4908ad117/bitcoin-core-linux-0.21-res.yml,https://github.com/bitcoin/bitcoin/pull/19689#issuecomment-678568869,678568869,
DrahtBot,2020-08-24 08:10:57,<!--9cd9c72976c961c55c7acef8f6ba82cd-->\n### Guix builds\n\n| File | commit 197450f80868fe752c6107955e5da80704212b34<br>(master) | commit e4c7e956127e7e5cf257c0bf4ed7a46bbd92dc77<br>(master and this pull) |\n|--|--|--|\n| *-aarch64-linux-gnu-debug.tar.gz | [`8943872ac3d5df7c...`](https://drahtbot.space/guix/bitcoin/bitcoin/197450f80868fe752c6107955e5da80704212b34/bitcoin-197450f80868-aarch64-linux,https://github.com/bitcoin/bitcoin/pull/19689#issuecomment-678977831,678977831,
