laanwj,2021-03-11 13:15:13,"Nice to see this somewhat scary code go if it is no longer needed.\nConcept and code review ACK 52f0be3a933225429b9b59b58de4fe54c2b20a02",https://github.com/bitcoin/bitcoin/pull/21405#issuecomment-796727430,796727430,
DrahtBot,2021-03-11 15:13:43,<!--9cd9c72976c961c55c7acef8f6ba82cd-->\n### Guix builds\n\n| File | commit 63314b8211d795b2bf0814e244d801e74f50b152<br>(master) | commit a5f829a30485397308a18943a1bdd394c4db04be<br>(master and this pull) |\n|--|--|--|\n| *-aarch64-linux-gnu-debug.tar.gz | [`60c5d4ae1427a954...`](https://drahtbot.space/guix/bitcoin/bitcoin/63314b8211d795b2bf0814e244d801e74f50b152/bitcoin-63314b8211d7-aarch64-linux,https://github.com/bitcoin/bitcoin/pull/21405#issuecomment-796808789,796808789,
