sipa,2015-01-06T15:17:01Z,"Useful functionality, but:\n- Please submit to the https://github.com/bitcoin/secp256k1 repository.\n- None of the internal libsecp256k1 code is C++, so no need for #ifdef cplusplus markers.\n- A cleaner way for abstraction is passing the window G size to the secp256k1_start() method.\n- Please don't duplicate command-line parsing code 4 times (it could go in bench.h, though).\n",https://github.com/bitcoin/bitcoin/pull/5607#issuecomment-68877803,68877803,
midnightmagic,2015-01-06T16:07:17Z,"- Okay\n- Okay\n- I'd presumed you'd wanted the lib perturbed as absolutely little as possible for confidence reasons; additionally, changing the _start() to take an argument rather than using a mutator or visible global would require either a varargs or an incompatible interface change. So.. I'll presume you're okay with an interface change after all. Originally I'd modified all library calls to ",https://github.com/bitcoin/bitcoin/pull/5607#issuecomment-68885642,68885642,
