BitcoinPullTester,2013-11-14T19:30:48Z,"Automatic sanity-testing: PASSED, see http://jenkins.bluematt.me/pull-tester/6ad44f569335d57a56e5b28582255439980f9b73 for binaries and test log.\nThis test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly.  If you are waiting on a test, please check timestamps to verify that the test.log is moving at http://jenkins.bluematt.me/pull-tester/cu",https://github.com/bitcoin/bitcoin/pull/3247#issuecomment-28514712,28514712,
Diapolo,2013-11-15T11:16:09Z,"Weird, seems I mixed up my branches as this pull is empty... see #3257 for new try ;).\n",https://github.com/bitcoin/bitcoin/pull/3247#issuecomment-28562278,28562278,
