laanwj,2013-12-12T06:23:57Z,"- How to coordinate the language changes with Transifex?\n  - If not possible, it makes sense to only update the English language file and let the translators do the rest\n- Do we need some kind of compatibility fallback for 0.9 as for the executable names? This **is going to break lots of scripts**. Maybe we should do this in two phases\n  - Rebrand bitcoin-qt and bitcoin-cli\n  - Rebrand bitcoin",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30392109,30392109,
BitcoinPullTester,2013-12-12T06:47:33Z,"Automatic sanity-testing: PASSED, see http://jenkins.bluematt.me/pull-tester/c222936ba11ad353019c63aac614cf53a69caf25 for binaries and test log.\nThis test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly.  If you are waiting on a test, please check timestamps to verify that the test.log is moving at http://jenkins.bluematt.me/pull-tester/cu",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30392879,30392879,
Diapolo,2013-12-12T07:10:13Z,NACK updating language files except english master... let translators pick that up and don't break our translation process again.\n,https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30393608,30393608,
laanwj,2013-12-12T11:06:54Z,"Ok new plan:\n- Rebrand bitcoin-qt and bitcoin-cli now (along with all messages, and the English translation)\n- Rename bitcoind next release, along with deprecating -cli functionality in bitcoind\n",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30407081,30407081,
mikehearn,2013-12-12T16:32:37Z,s/Bitcoin Core GUI/Bitcoin Core/g  ?\n\nGUI is a technical term. It doesn't have any place in a product name.\n,https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30437942,30437942,
Diapolo,2013-12-12T16:55:23Z,"Why not leave the current names as internal ones (bitcoind, bitcoin-qt and bitcoin-cli) and rebrand to Bitcoin Core, Bitcoin Core Daemon and Bitcoin Core Client then? Yeah new discussions, I know...\n",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30440111,30440111,
laanwj,2013-12-12T17:00:22Z,"Agreed MikeHearn, that was also the plan already.\n",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30440602,30440602,
jgarzik,2013-12-12T17:13:24Z,"The average user should just be able to download ""Bitcoin Core"".  That gets them a GUI client.\n\nThe advanced user knows they need a daemon, and knows what to do with it.  They may download Bitcoin Core Server etc.  Or maybe Bitcoin Core Enterprise :)\n",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30441765,30441765,
luke-jr,2013-12-12T18:03:00Z,Just going with what @gavinandresen decided on...\n,https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30446100,30446100,
jgarzik,2013-12-12T23:43:19Z,"I think it's silly to change bitcoind's name.\n\nThe GUI makes sense, sure.\n",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30473756,30473756,
laanwj,2013-12-13T04:58:38Z,"Renaming the cli from `bitcoin-cli` to `bitcoin-core-cli` when the daemon is still `bitcoind` also makes little sense.\n\nI'm going to make a reworked version of this that changes only the branding, not executable names.\n\nThen change the name of the GUI executable in a separate pull request.\n\nI don't like doing this all in one go with a change-it-all commit.\n\n**Edit: Also this changes the Ap",https://github.com/bitcoin/bitcoin/pull/3400#issuecomment-30487241,30487241,
