jonasschnelli,2014-11-20T12:40:32Z,ACK\n,https://github.com/bitcoin/bitcoin/pull/5325#issuecomment-63801986,63801986,
Diapolo,2014-11-20T16:10:39Z,ACK\nNext thing could be the Qt part ;)?\n,https://github.com/bitcoin/bitcoin/pull/5325#issuecomment-63832314,63832314,
