meshcollider,2017-07-14T19:03:02Z,"> Important: We do not accept translation changes as GitHub pull requests because the next pull from Transifex would automatically overwrite them again.\n\nPlease take a look at the README and submit the change to Transifex instead",https://github.com/bitcoin/bitcoin/pull/10827#issuecomment-315441454,315441454,
Thecave3,2017-07-14T19:05:15Z,"Ok, Thank you and sorry for that then ;)",https://github.com/bitcoin/bitcoin/pull/10827#issuecomment-315442024,315442024,
