michaelfolkson,2021-01-26 19:02:09,"Concept ACK\n\nCan you [squash](https://github.com/bitcoin/bitcoin/blob/master/CONTRIBUTING.md#squashing-commits) your commits @stackman27?",https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-767759198,767759198,
stackman27,2021-01-26 21:00:57,"> Concept ACK\n> \n> Can you [squash](https://github.com/bitcoin/bitcoin/blob/master/CONTRIBUTING.md#squashing-commits) your commits @stackman27?\n\nYes! Should be fine now :) ",https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-767824800,767824800,
DrahtBot,2021-01-27 01:25:15,"<!--e57a25ab6845829454e8d69fc972939a-->\n\nThe following sections might be updated with supplementary metadata relevant to reviewers and maintainers.\n\n<!--174a7506f384e20aa4161008e828411d-->\n### Conflicts\nReviewers, this pull request conflicts with the following ones:\n\n* #21762 (test: Speed up mempool_spend_coinbase.py by MarcoFalke)\n* #21754 (test: Run feature_cltv with MiniWallet by Marco",https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-767944191,767944191,
DrahtBot,2021-04-29 07:10:22,"<!--cf906140f33d8803c4a75a2196329ecb-->\n🐙 This pull request conflicts with the target branch and [needs rebase](https://github.com/bitcoin/bitcoin/blob/master/CONTRIBUTING.md#rebasing-changes).\n\n<sub>Want to unsubscribe from rebase notifications on this pull request? Just convert this pull request to a ""draft"".</sub>",https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-828993870,828993870,
MarcoFalke,2021-07-18 13:53:50,Are you still working on this? Otherwise someone else could pick this up.,https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-882059833,882059833,
MarcoFalke,2021-07-20 18:36:39,Picked up in #22509 ,https://github.com/bitcoin/bitcoin/pull/21014#issuecomment-883609446,883609446,
0xB10C,2021-01-28 09:38:28,Why do we +1 here?,https://github.com/bitcoin/bitcoin/pull/21014#discussion_r565947664,565947664,test/functional/mempool_accept.py
0xB10C,2021-01-28 09:42:18,Why not add version to `send_self_transfer()` as optional argument too?,https://github.com/bitcoin/bitcoin/pull/21014#discussion_r565950244,565950244,test/functional/mempool_accept.py
stackman27,2021-02-05 17:14:28,"oops that was my bad 😅. However, I just pushed a new commit and fixed the issue. Not the most eloquent solution, but I'd highly appreciate any suggestions to improve it",https://github.com/bitcoin/bitcoin/pull/21014#discussion_r571121996,571121996,test/functional/mempool_accept.py
stackman27,2021-02-05 17:15:52,"I did try to do that, but I wasn't sure about the stylistic aspect of passing arguments in functions. Do we have a hard cap on the # of arguments we can pass on functions? ",https://github.com/bitcoin/bitcoin/pull/21014#discussion_r571122882,571122882,test/functional/mempool_accept.py
amitiuttarwar,2021-02-07 02:04:37,"the log 3 lines up says 200 blocks, but here we check 400. can you make these consistent?",https://github.com/bitcoin/bitcoin/pull/21014#discussion_r571516444,571516444,test/functional/mempool_accept.py
