luke-jr,2012-03-22T17:18:52Z,"Were you able to reproduce the crash _before_ this change? I guess not, because this wasn't fixed in Boost until 1.48!\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4643564,4643564,
Diapolo,2012-03-22T17:25:37Z,"I debugged that crash during RC2 and it's clearly related to boost interprocess, see: https://bitcointalk.org/index.php?topic=66887.msg779221#msg779221. As I have never been able to compile bitcoin with the supplied 1.43 libs with the current Qt SDK I could simply not try to reproduce the error in the ""lab"", sorry.\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4643806,4643806,
luke-jr,2012-03-22T17:36:18Z,How about using the stock release builds to try reproducing it?\n,https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4644022,4644022,
gavinandresen,2012-03-22T17:43:48Z,"RC2 used the gitian build process, which uses Boost 1.47.\n\nSee contrib/gitian-descriptors/gitian-win32.yml\n\nIt WOULD be interesting to know if upgrading to the latest boost (1.49) fixes the problem.\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4644167,4644167,
Diapolo,2012-03-22T18:42:10Z,"@luke-jr: What you mean by stock release builds?\n\n@gavinandresen Is there a place to download the pre-compiled boost libs which were used in RC2? I would like to make a file-compare. Another thing that is weird for me ... why is 1_43 in the bitcoin-qt.pro and why does it compile on Gitian without that VariantClear error?\n\nI'll try to ""crash"" my PC by simply shutting it of, while I have a runni",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4645469,4645469,
Diapolo,2012-03-22T19:21:24Z,"1.47:\n- switch off PC with running client, reboot, start client -> GUI freeze\n\n1.49:\n- switch off PC with running client, reboot, start client -> GUI freeze\n\n1.49 fixes one thing unrelated to Bitcoin on Windows, now C:\ProgramData\boost_interprocess\ is used instead of C:\ProgramData\boost_interprocess\Select LastBootUpTime from Win32_OperatingSystem\ ...\n\nSo the problem still persists and",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4646248,4646248,
Diapolo,2012-03-22T22:55:28Z,"Boost 1.48 has a very nice fix to remove that strange ""Select LastBootUpTime from Win32_OperatingSystem"" directory (https://svn.boost.org/trac/boost/ticket/5392) used by boost interprocess on Windows and 1.49 includes more bugfixes for interprocess (http://www.boost.org/users/history/version_1_49_0.html).\n\nThis does NOT solve #956, but as I said it has other fixes and at least the mentioned one ",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4650219,4650219,
luke-jr,2012-03-24T03:02:58Z,I think this is missing the gitian changes to build/use the new version?\n,https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4671286,4671286,
Diapolo,2012-03-24T09:59:28Z,"Sorry no, the commits are current and mergeable. What do you mean by gitian changes? A link or hint would be nice, still treat me like a newb :D, I'm learning everyday.\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4672689,4672689,
gavinandresen,2012-03-26T15:14:19Z,"gitian is the deterministic build system we use, that sets up a virtual machine environment with known versions of EVERYTHING and then builds in such a way that bit-for-bit identical .exes come out of multiple developer's machines.  It means anybody can verify that we are using the source code we're saying we are to build the executables that we distribute (except for Mac, everybody has to trust m",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4696225,4696225,
Diapolo,2012-03-26T15:44:54Z,"To summarize, the bitcoin-qt.pro file I edited is only of interest for people who compile it for themselves, like I currently do. So a change to that file is of no benefit for official releases, but at least helps others in compiling, right?\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-4696880,4696880,
Diapolo,2012-04-10T17:57:36Z,"Closed, I'm using a modified version of this for my local version, seems unneeded here.\n",https://github.com/bitcoin/bitcoin/pull/976#issuecomment-5052016,5052016,
