DrahtBot,2020-03-21 19:25:33,"<!--e57a25ab6845829454e8d69fc972939a-->\n\nThe following sections might be updated with supplementary metadata relevant to reviewers and maintainers.\n\n<!--174a7506f384e20aa4161008e828411d-->\n### Conflicts\nReviewers, this pull request conflicts with the following ones:\n\n* #18307 (build: Require pkg-config for all of the hosts by hebasto)\n* #15112 (build: Optionally enable -Wzero-as-null-poin",https://github.com/bitcoin/bitcoin/pull/18397#issuecomment-602091290,602091290,
DrahtBot,2020-03-22 17:15:50,<!--a722867cd34abeea1fadc8d60700f111-->\n### Gitian builds\n\n| File | commit 5504703a9f8388dff66d33bd077bcc4c82dff6c8<br>(master) | commit 60517f880c98c0343fd8cecde4df3dde2dfbecf1<br>(master and this pull) |\n|--|--|--|\n| bitcoin-0.19.99-aarch64-linux-gnu-debug.tar.gz | [`d906d729a9e0aa8a...`](https://drahtbot.space/gitian/bitcoin/bitcoin/5504703a9f8388dff66d33bd077bcc4c82dff6c8/bitcoin-0.19.99-,https://github.com/bitcoin/bitcoin/pull/18397#issuecomment-602241689,602241689,
