jonasschnelli,2016-04-11T13:53:30Z,Closing. A better solution would be to add a JSON-WSP (serve over http) and allow clients to parse the method/arguments structure. The argument-types/syntax could be additional infos in the CRPCTable (or similar).\n,https://github.com/bitcoin/bitcoin/pull/7831#issuecomment-208353900,208353900,
MarcoFalke,2016-04-07T14:41:18Z,"Nit: Any particular reason for this?\n\nYou can just keep the `std::string`, so it is move-only:\n\n``` diff\ndiff --git a/src/rpc/client.cpp b/src/rpc/client.cpp\nindex 9d4e788..553c21b 100644\n--- a/src/rpc/client.cpp\n+++ b/src/rpc/client.cpp\n@@ -23,3 +23,3 @@ using namespace std;\n\n-static const struct RPCConvertParam vRPCConvertParams[] =\n+static const CRPCConvertParam vRPCConvertParams[] ",https://github.com/bitcoin/bitcoin/pull/7831#discussion_r58882715,58882715,src/rpc/client.h
