sipa,2014-08-13T19:27:21Z,"NAK. IMHO CTxDestination belongs in script, as it encodes a particular subset of scripts. key.h is a wrapper for ECDSA logic, and works at a lower level.\n",https://github.com/bitcoin/bitcoin/pull/4698#issuecomment-52097904,52097904,
laanwj,2014-08-14T02:07:07Z,"Agree with @sipa here. \n\nkey.h isn't concerned with sending and destinations. There is no functionality using destinations at all in there. It's very low-level.\n\nIn script.h however, there are various utility functions that take a destination. Apart from the wallet it has the most methods involving these:\n\n``` c++\nvoid CScript::SetDestination(const CTxDestination& address);\nisminetype IsMi",https://github.com/bitcoin/bitcoin/pull/4698#issuecomment-52135796,52135796,
